Vulnerability ID,Severity,Package name,Package version,Package type,Package path,Image,OS Name,CVSS version,CVSS score,CVSS vector,Vuln link,Vuln Publish date,Vuln Fix date,Fix version,Public Exploit,K8S cluster name,K8S namespace name,K8S workload type,K8S workload name,K8S container name,Image ID,K8S POD count,Package suggested fix
CVE-2021-43618,Low,gmp,6.1.2,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.1,6.2,AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-43618,2021-09-15,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2021-44568,Low,libsolv,0.7.20,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.1,6.3,AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-44568,2020-12-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2021-4209,Low,gnutls,3.6.16,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.1,6.5,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-4209,2021-12-22,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,0:3.6.16-5.el8_6
CVE-2022-23990,Low,expat,2.2.5,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.1,6.5,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-23990,2022-01-25,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,0:2.2.5-8.el8_6.3
CVE-2019-19244,Low,sqlite-libs,3.26.0,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2019-19244,2019-11-22,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,0:3.26.0-16.el8_6
CVE-2020-21674,Low,libarchive,3.3.3,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2020-21674,2019-12-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2018-16428,Low,glib2,2.56.4,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.0,9.8,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-16428,2018-04-11,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2018-20657,Low,libstdc++,8.5.0,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2018-1121,Low,procps-ng,3.3.15,os,,quay.io/sysdig/agent-slim:12.9.0,redhat 8.6,3.0,3.9,AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:L,https://access.redhat.com/security/cve/CVE-2018-1121,2018-05-17,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent,sysdig,sha256:d4d4b84238f0a011fc85ac24abee6882fb26e75bf685915d0974ebf6dc30bd4e,6,
CVE-2018-20225,High,pip,20.3.3,python,/usr/local/lib/python3.6/site-packages/pip-20.3.3.dist-info/METADATA,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://nvd.nist.gov/vuln/detail/CVE-2018-20225,2020-05-08,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,21.1
CVE-2022-0391,Medium,python3-wheel,0.31.1,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,5.3,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,https://access.redhat.com/security/cve/CVE-2022-0391,2021-04-18,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-0391,Medium,python36,3.6.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,5.3,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,https://access.redhat.com/security/cve/CVE-2022-0391,2021-04-18,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-39537,Medium,ncurses,6.1,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2019-12904,Medium,libgcrypt,1.8.5,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.0,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2019-12904,2019-05-27,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:1.8.5-7.el8_6
CVE-2022-42010,Medium,dbus,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42010,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42010,Medium,dbus-common,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42010,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42010,Medium,dbus-daemon,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42010,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42010,Medium,dbus-libs,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42010,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42010,Medium,dbus-tools,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42010,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42011,Medium,dbus,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42011,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42011,Medium,dbus-common,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42011,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42011,Medium,dbus-daemon,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42011,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42011,Medium,dbus-libs,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42011,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42011,Medium,dbus-tools,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42011,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42012,Medium,dbus,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42012,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42012,Medium,dbus-common,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42012,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42012,Medium,dbus-daemon,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42012,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42012,Medium,dbus-libs,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42012,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-42012,Medium,dbus-tools,1.12.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6,AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,https://access.redhat.com/security/cve/CVE-2022-42012,2022-10-05,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-0235,Medium,python3-syspurpose,1.28.21,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.1,AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2022-0235,2022-01-16,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2022-0235,Medium,subscription-manager-rhsm-certificates,1.28.21,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.1,AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2022-0235,2022-01-16,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2016-3709,Medium,libxml2,2.9.7,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:2.9.7-12.el8_5
CVE-2016-3709,Medium,python3-libxml2,2.9.7,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:2.9.7-12.el8_5
CVE-2021-35937,Medium,python3-rpm,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35937,Medium,rpm,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35937,Medium,rpm-build-libs,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35937,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2018-20839,Medium,systemd,239,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:239-58.el8_6.4
CVE-2018-20839,Medium,systemd-libs,239,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:239-58.el8_6.4
CVE-2018-20839,Medium,systemd-pam,239,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:239-58.el8_6.4
CVE-2021-35938,Medium,python3-rpm,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35938,Medium,rpm,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35938,Medium,rpm-build-libs,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35938,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35939,Medium,python3-rpm,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35939,Medium,rpm,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35939,Medium,rpm-build-libs,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-35939,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-3733,Medium,python3-wheel,0.31.1,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-3733,2021-01-30,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2021-3733,Medium,python36,3.6.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,6.5,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-3733,2021-01-30,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2005-2541,Medium,tar,1.30,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7,AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2005-2541,2005-08-04,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2015-20107,Medium,python3-wheel,0.31.1,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,https://access.redhat.com/security/cve/CVE-2015-20107,2015-08-03,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2015-20107,Medium,python36,3.6.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,https://access.redhat.com/security/cve/CVE-2015-20107,2015-08-03,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2020-17049,Medium,krb5-libs,1.18.2,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7.2,AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2020-17049,2020-11-10,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,
CVE-2020-10735,Medium,platform-python,3.6.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2020-10735,2022-08-08,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:3.6.8-47.el8_6
CVE-2020-10735,Medium,python3-libs,3.6.8,os,,quay.io/sysdig/inline-scan-service:0.0.10,redhat 8.5,3.1,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2020-10735,2022-08-08,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-scanner,admission-controller,sha256:b1c8dd10eb91142092f68f84fddb9733c7055287e89eddc836050f326828c665,1,0:3.6.8-47.el8_6
